Month/Year,Local Site Name,County,State,Material,Monthly Measurements,Yearly Measurement Average
20-Jun,TRNP-NU,McKenzie,ND,Ozone,0.042703704,0.035071636
20-Jul,TRNP-NU,McKenzie,ND,Ozone,0.038222222,0.035071636
20-Aug,TRNP-NU,McKenzie,ND,Ozone,0.0419,0.035071636
20-Sep,TRNP-NU,McKenzie,ND,Ozone,0.035321429,0.035071636
20-Oct,TRNP-NU,McKenzie,ND,Ozone,0.03083871,0.035071636
20-Nov,TRNP-NU,McKenzie,ND,Ozone,0.0275,0.035071636
20-Dec,TRNP-NU,McKenzie,ND,Ozone,0.025966667,0.035071636
21-Jan,TRNP-NU,McKenzie,ND,Ozone,0.026375,0.037391244
21-Feb,TRNP-NU,McKenzie,ND,Ozone,0.032625,0.037391244
21-Mar,TRNP-NU,McKenzie,ND,Ozone,0.0364,0.037391244
21-Apr,TRNP-NU,McKenzie,ND,Ozone,0.039666667,0.037391244
21-May,TRNP-NU,McKenzie,ND,Ozone,0.038612903,0.037391244
21-Jun,TRNP-NU,McKenzie,ND,Ozone,0.046703704,0.037391244
21-Jul,TRNP-NU,McKenzie,ND,Ozone,0.051533333,0.037391244
21-Aug,TRNP-NU,McKenzie,ND,Ozone,0.041678571,0.037391244
21-Sep,TRNP-NU,McKenzie,ND,Ozone,0.037814815,0.037391244
21-Oct,TRNP-NU,McKenzie,ND,Ozone,0.030580645,0.037391244
21-Nov,TRNP-NU,McKenzie,ND,Ozone,0.027346154,0.037391244
21-Dec,TRNP-NU,McKenzie,ND,Ozone,0.028931034,0.037391244
22-Jan,TRNP-NU,McKenzie,ND,Ozone,0.033033333,0.036203001
22-Feb,TRNP-NU,McKenzie,ND,Ozone,0.033583333,0.036203001
22-Mar,TRNP-NU,McKenzie,ND,Ozone,0.037,0.036203001
22-Apr,TRNP-NU,McKenzie,ND,Ozone,0.038590909,0.036203001
22-May,TRNP-NU,McKenzie,ND,Ozone,0.0398,0.036203001
22-Jun,TRNP-NU,McKenzie,ND,Ozone,0.041566667,0.036203001
22-Jul,TRNP-NU,McKenzie,ND,Ozone,0.041333333,0.036203001
22-Aug,TRNP-NU,McKenzie,ND,Ozone,0.042516129,0.036203001
22-Sep,TRNP-NU,McKenzie,ND,Ozone,0.037482759,0.036203001
22-Oct,TRNP-NU,McKenzie,ND,Ozone,0.030586207,0.036203001
22-Nov,TRNP-NU,McKenzie,ND,Ozone,0.030517241,0.036203001
22-Dec,TRNP-NU,McKenzie,ND,Ozone,0.029347826,0.036203001
23-Jan,TRNP-NU,McKenzie,ND,Ozone,0.030178571,0.039247986
23-Feb,TRNP-NU,McKenzie,ND,Ozone,0.0368,0.039247986
23-Mar,TRNP-NU,McKenzie,ND,Ozone,0.045483871,0.039247986
23-Apr,TRNP-NU,McKenzie,ND,Ozone,0.0438,0.039247986
23-May,TRNP-NU,McKenzie,ND,Ozone,0.053,0.039247986
23-Jun,TRNP-NU,McKenzie,ND,Ozone,0.05437931,0.039247986
23-Jul,TRNP-NU,McKenzie,ND,Ozone,0.045433333,0.039247986
23-Aug,TRNP-NU,McKenzie,ND,Ozone,0.045428571,0.039247986
23-Sep,TRNP-NU,McKenzie,ND,Ozone,0.041642857,0.039247986
23-Oct,TRNP-NU,McKenzie,ND,Ozone,0.029333333,0.039247986
23-Nov,TRNP-NU,McKenzie,ND,Ozone,0.0299,0.039247986
23-Dec,TRNP-NU,McKenzie,ND,Ozone,0.025766667,0.039247986
24-Jan,TRNP-NU,McKenzie,ND,Ozone,0.029064516,0.036462234
24-Feb,TRNP-NU,McKenzie,ND,Ozone,0.03225,0.036462234
24-Mar,TRNP-NU,McKenzie,ND,Ozone,0.040793103,0.036462234
24-Sep,TRNP-NU,McKenzie,ND,Ozone,0.044103448,0.036462234
24-Oct,TRNP-NU,McKenzie,ND,Ozone,0.037645161,0.036462234
24-Nov,TRNP-NU,McKenzie,ND,Ozone,0.029545455,0.036462234
20-Jan,BEULAH NORTH,Mercer,ND,Ozone,0.030451613,0.035071636
20-Feb,BEULAH NORTH,Mercer,ND,Ozone,0.034785714,0.035071636
20-Mar,BEULAH NORTH,Mercer,ND,Ozone,0.035290323,0.035071636
20-Apr,BEULAH NORTH,Mercer,ND,Ozone,0.040433333,0.035071636
20-May,BEULAH NORTH,Mercer,ND,Ozone,0.040354839,0.035071636
20-Jun,BEULAH NORTH,Mercer,ND,Ozone,0.044433333,0.035071636
20-Jul,BEULAH NORTH,Mercer,ND,Ozone,0.03628,0.035071636
20-Aug,BEULAH NORTH,Mercer,ND,Ozone,0.038870968,0.035071636
20-Sep,BEULAH NORTH,Mercer,ND,Ozone,0.034227273,0.035071636
20-Oct,BEULAH NORTH,Mercer,ND,Ozone,0.028961538,0.035071636
20-Nov,BEULAH NORTH,Mercer,ND,Ozone,0.0262,0.035071636
20-Dec,BEULAH NORTH,Mercer,ND,Ozone,0.025571429,0.035071636
21-Jan,BEULAH NORTH,Mercer,ND,Ozone,0.027517241,0.037391244
21-Feb,BEULAH NORTH,Mercer,ND,Ozone,0.030592593,0.037391244
21-Mar,BEULAH NORTH,Mercer,ND,Ozone,0.037225806,0.037391244
21-Apr,BEULAH NORTH,Mercer,ND,Ozone,0.041166667,0.037391244
21-May,BEULAH NORTH,Mercer,ND,Ozone,0.040387097,0.037391244
21-Jun,BEULAH NORTH,Mercer,ND,Ozone,0.049655172,0.037391244
21-Jul,BEULAH NORTH,Mercer,ND,Ozone,0.053851852,0.037391244
21-Aug,BEULAH NORTH,Mercer,ND,Ozone,0.044774194,0.037391244
21-Sep,BEULAH NORTH,Mercer,ND,Ozone,0.038518519,0.037391244
21-Oct,BEULAH NORTH,Mercer,ND,Ozone,0.032,0.037391244
21-Nov,BEULAH NORTH,Mercer,ND,Ozone,0.0264,0.037391244
21-Dec,BEULAH NORTH,Mercer,ND,Ozone,0.027137931,0.037391244
22-Jan,BEULAH NORTH,Mercer,ND,Ozone,0.032645161,0.036203001
22-Feb,BEULAH NORTH,Mercer,ND,Ozone,0.032964286,0.036203001
22-Mar,BEULAH NORTH,Mercer,ND,Ozone,0.036903226,0.036203001
22-Apr,BEULAH NORTH,Mercer,ND,Ozone,0.039068966,0.036203001
22-May,BEULAH NORTH,Mercer,ND,Ozone,0.040033333,0.036203001
22-Jun,BEULAH NORTH,Mercer,ND,Ozone,0.042275862,0.036203001
22-Jul,BEULAH NORTH,Mercer,ND,Ozone,0.04,0.036203001
22-Aug,BEULAH NORTH,Mercer,ND,Ozone,0.037433333,0.036203001
22-Sep,BEULAH NORTH,Mercer,ND,Ozone,0.0355,0.036203001
22-Oct,BEULAH NORTH,Mercer,ND,Ozone,0.031096774,0.036203001
22-Nov,BEULAH NORTH,Mercer,ND,Ozone,0.028964286,0.036203001
22-Dec,BEULAH NORTH,Mercer,ND,Ozone,0.028633333,0.036203001
23-Jan,BEULAH NORTH,Mercer,ND,Ozone,0.029548387,0.039247986
23-Feb,BEULAH NORTH,Mercer,ND,Ozone,0.03675,0.039247986
23-Mar,BEULAH NORTH,Mercer,ND,Ozone,0.046766667,0.039247986
23-Apr,BEULAH NORTH,Mercer,ND,Ozone,0.043655172,0.039247986
23-May,BEULAH NORTH,Mercer,ND,Ozone,0.046451613,0.039247986
23-Jun,BEULAH NORTH,Mercer,ND,Ozone,0.054166667,0.039247986
23-Jul,BEULAH NORTH,Mercer,ND,Ozone,0.042935484,0.039247986
23-Aug,BEULAH NORTH,Mercer,ND,Ozone,0.041096774,0.039247986
23-Sep,BEULAH NORTH,Mercer,ND,Ozone,0.035833333,0.039247986
23-Oct,BEULAH NORTH,Mercer,ND,Ozone,0.027206897,0.039247986
23-Nov,BEULAH NORTH,Mercer,ND,Ozone,0.0272,0.039247986
23-Dec,BEULAH NORTH,Mercer,ND,Ozone,0.024733333,0.039247986
24-Jan,BEULAH NORTH,Mercer,ND,Ozone,0.027516129,0.036462234
24-Feb,BEULAH NORTH,Mercer,ND,Ozone,0.030482759,0.036462234
24-Mar,BEULAH NORTH,Mercer,ND,Ozone,0.037566667,0.036462234
24-Jul,BEULAH NORTH,Mercer,ND,Ozone,0.054428571,0.036462234
24-Sep,BEULAH NORTH,Mercer,ND,Ozone,0.043615385,0.036462234
24-Oct,BEULAH NORTH,Mercer,ND,Ozone,0.037655172,0.036462234
24-Nov,BEULAH NORTH,Mercer,ND,Ozone,0.028,0.036462234
20-Jan,HANNOVER,Oliver,ND,Ozone,0.032225806,0.035071636
20-Feb,HANNOVER,Oliver,ND,Ozone,0.036068966,0.035071636
20-Mar,HANNOVER,Oliver,ND,Ozone,0.036548387,0.035071636
20-Apr,HANNOVER,Oliver,ND,Ozone,0.042413793,0.035071636
20-May,HANNOVER,Oliver,ND,Ozone,0.042516129,0.035071636
20-Jun,HANNOVER,Oliver,ND,Ozone,0.04637931,0.035071636
20-Jul,HANNOVER,Oliver,ND,Ozone,0.039965517,0.035071636
20-Aug,HANNOVER,Oliver,ND,Ozone,0.040612903,0.035071636
20-Sep,HANNOVER,Oliver,ND,Ozone,0.035172414,0.035071636
20-Oct,HANNOVER,Oliver,ND,Ozone,0.030111111,0.035071636
20-Nov,HANNOVER,Oliver,ND,Ozone,0.028033333,0.035071636
20-Dec,HANNOVER,Oliver,ND,Ozone,0.0277,0.035071636
21-Jan,HANNOVER,Oliver,ND,Ozone,0.028965517,0.037391244
21-Feb,HANNOVER,Oliver,ND,Ozone,0.031925926,0.037391244
21-Mar,HANNOVER,Oliver,ND,Ozone,0.038419355,0.037391244
21-Apr,HANNOVER,Oliver,ND,Ozone,0.042448276,0.037391244
21-May,HANNOVER,Oliver,ND,Ozone,0.042483871,0.037391244
21-Jun,HANNOVER,Oliver,ND,Ozone,0.051413793,0.037391244
21-Jul,HANNOVER,Oliver,ND,Ozone,0.054548387,0.037391244
21-Aug,HANNOVER,Oliver,ND,Ozone,0.046612903,0.037391244
21-Sep,HANNOVER,Oliver,ND,Ozone,0.041266667,0.037391244
21-Oct,HANNOVER,Oliver,ND,Ozone,0.033645161,0.037391244
21-Nov,HANNOVER,Oliver,ND,Ozone,0.029818182,0.037391244
21-Dec,HANNOVER,Oliver,ND,Ozone,0.030758621,0.037391244
22-Jan,HANNOVER,Oliver,ND,Ozone,0.035709677,0.036203001
22-Feb,HANNOVER,Oliver,ND,Ozone,0.036107143,0.036203001
22-Mar,HANNOVER,Oliver,ND,Ozone,0.040933333,0.036203001
22-Apr,HANNOVER,Oliver,ND,Ozone,0.042230769,0.036203001
22-May,HANNOVER,Oliver,ND,Ozone,0.043290323,0.036203001
22-Jun,HANNOVER,Oliver,ND,Ozone,0.045482759,0.036203001
22-Jul,HANNOVER,Oliver,ND,Ozone,0.042285714,0.036203001
22-Aug,HANNOVER,Oliver,ND,Ozone,0.0388,0.036203001
22-Sep,HANNOVER,Oliver,ND,Ozone,0.037133333,0.036203001
22-Oct,HANNOVER,Oliver,ND,Ozone,0.033266667,0.036203001
22-Nov,HANNOVER,Oliver,ND,Ozone,0.030137931,0.036203001
22-Dec,HANNOVER,Oliver,ND,Ozone,0.029586207,0.036203001
23-Jan,HANNOVER,Oliver,ND,Ozone,0.031866667,0.039247986
23-Feb,HANNOVER,Oliver,ND,Ozone,0.037884615,0.039247986
23-Mar,HANNOVER,Oliver,ND,Ozone,0.048677419,0.039247986
23-Apr,HANNOVER,Oliver,ND,Ozone,0.045833333,0.039247986
23-May,HANNOVER,Oliver,ND,Ozone,0.0508,0.039247986
23-Jun,HANNOVER,Oliver,ND,Ozone,0.056034483,0.039247986
23-Jul,HANNOVER,Oliver,ND,Ozone,0.044290323,0.039247986
23-Aug,HANNOVER,Oliver,ND,Ozone,0.040689655,0.039247986
23-Sep,HANNOVER,Oliver,ND,Ozone,0.038206897,0.039247986
23-Oct,HANNOVER,Oliver,ND,Ozone,0.029538462,0.039247986
23-Nov,HANNOVER,Oliver,ND,Ozone,0.029689655,0.039247986
23-Dec,HANNOVER,Oliver,ND,Ozone,0.028392857,0.039247986
24-Jan,HANNOVER,Oliver,ND,Ozone,0.028928571,0.036462234
24-Feb,HANNOVER,Oliver,ND,Ozone,0.031931034,0.036462234
24-Mar,HANNOVER,Oliver,ND,Ozone,0.038580645,0.036462234
24-Sep,HANNOVER,Oliver,ND,Ozone,0.044066667,0.036462234
24-Oct,HANNOVER,Oliver,ND,Ozone,0.038758621,0.036462234
24-Nov,HANNOVER,Oliver,ND,Ozone,0.0253,0.036462234
20-Jan,Ryder,Ward,ND,Ozone,0.031666667,0.035071636
20-Feb,Ryder,Ward,ND,Ozone,0.034827586,0.035071636
20-Mar,Ryder,Ward,ND,Ozone,0.036193548,0.035071636
20-Apr,Ryder,Ward,ND,Ozone,0.0405,0.035071636
20-May,Ryder,Ward,ND,Ozone,0.040633333,0.035071636
20-Jun,Ryder,Ward,ND,Ozone,0.0427,0.035071636
20-Jul,Ryder,Ward,ND,Ozone,0.035870968,0.035071636
20-Aug,Ryder,Ward,ND,Ozone,0.039096774,0.035071636
20-Sep,Ryder,Ward,ND,Ozone,0.033074074,0.035071636
20-Oct,Ryder,Ward,ND,Ozone,0.029483871,0.035071636
20-Nov,Ryder,Ward,ND,Ozone,0.026,0.035071636
20-Dec,Ryder,Ward,ND,Ozone,0.025862069,0.035071636
21-Jan,Ryder,Ward,ND,Ozone,0.027566667,0.037391244
21-Feb,Ryder,Ward,ND,Ozone,0.031464286,0.037391244
21-Mar,Ryder,Ward,ND,Ozone,0.036483871,0.037391244
21-Apr,Ryder,Ward,ND,Ozone,0.039566667,0.037391244
21-May,Ryder,Ward,ND,Ozone,0.0378,0.037391244
21-Jun,Ryder,Ward,ND,Ozone,0.044464286,0.037391244
21-Jul,Ryder,Ward,ND,Ozone,0.047548387,0.037391244
21-Aug,Ryder,Ward,ND,Ozone,0.039548387,0.037391244
21-Sep,Ryder,Ward,ND,Ozone,0.03575,0.037391244
21-Oct,Ryder,Ward,ND,Ozone,0.028387097,0.037391244
21-Dec,Ryder,Ward,ND,Ozone,0.030666667,0.037391244
22-Jan,Ryder,Ward,ND,Ozone,0.035178571,0.036203001
22-Feb,Ryder,Ward,ND,Ozone,0.035730769,0.036203001
22-Mar,Ryder,Ward,ND,Ozone,0.039612903,0.036203001
22-Apr,Ryder,Ward,ND,Ozone,0.04164,0.036203001
22-May,Ryder,Ward,ND,Ozone,0.042483871,0.036203001
22-Jun,Ryder,Ward,ND,Ozone,0.043689655,0.036203001
22-Jul,Ryder,Ward,ND,Ozone,0.037333333,0.036203001
22-Aug,Ryder,Ward,ND,Ozone,0.0362,0.036203001
22-Sep,Ryder,Ward,ND,Ozone,0.037275862,0.036203001
22-Oct,Ryder,Ward,ND,Ozone,0.031166667,0.036203001
22-Nov,Ryder,Ward,ND,Ozone,0.028931034,0.036203001
22-Dec,Ryder,Ward,ND,Ozone,0.028391304,0.036203001
23-Jan,Ryder,Ward,ND,Ozone,0.030466667,0.039247986
23-Feb,Ryder,Ward,ND,Ozone,0.038892857,0.039247986
23-Mar,Ryder,Ward,ND,Ozone,0.048645161,0.039247986
23-Apr,Ryder,Ward,ND,Ozone,0.0454,0.039247986
23-May,Ryder,Ward,ND,Ozone,0.050724138,0.039247986
23-Jun,Ryder,Ward,ND,Ozone,0.057172414,0.039247986
23-Jul,Ryder,Ward,ND,Ozone,0.042612903,0.039247986
23-Aug,Ryder,Ward,ND,Ozone,0.041935484,0.039247986
23-Sep,Ryder,Ward,ND,Ozone,0.038933333,0.039247986
23-Oct,Ryder,Ward,ND,Ozone,0.027833333,0.039247986
23-Nov,Ryder,Ward,ND,Ozone,0.027035714,0.039247986
23-Dec,Ryder,Ward,ND,Ozone,0.024758621,0.039247986
24-Jan,Ryder,Ward,ND,Ozone,0.027772727,0.036462234
24-Feb,Ryder,Ward,ND,Ozone,0.030909091,0.036462234
24-Mar,Ryder,Ward,ND,Ozone,0.03924,0.036462234
24-Apr,Ryder,Ward,ND,Ozone,0.042785714,0.036462234
24-May,Ryder,Ward,ND,Ozone,0.043451613,0.036462234
24-Jun,Ryder,Ward,ND,Ozone,0.041137931,0.036462234
24-Jul,Ryder,Ward,ND,Ozone,0.0445,0.036462234
24-Aug,Ryder,Ward,ND,Ozone,0.038038462,0.036462234
24-Sep,Ryder,Ward,ND,Ozone,0.040482759,0.036462234
24-Oct,Ryder,Ward,ND,Ozone,0.035965517,0.036462234
24-Nov,Ryder,Ward,ND,Ozone,0.024454545,0.036462234
20-Jan,PAINTED CANYON,Billings,ND,PM2.5,2.87804878,4.472323113
20-Feb,PAINTED CANYON,Billings,ND,PM2.5,2.697368421,4.472323113
20-Mar,PAINTED CANYON,Billings,ND,PM2.5,3.704761905,4.472323113
20-Apr,PAINTED CANYON,Billings,ND,PM2.5,3.618421053,4.472323113
20-May,PAINTED CANYON,Billings,ND,PM2.5,3.389189189,4.472323113
20-Jun,PAINTED CANYON,Billings,ND,PM2.5,2.505128205,4.472323113
20-Jul,PAINTED CANYON,Billings,ND,PM2.5,2,4.472323113
20-Aug,PAINTED CANYON,Billings,ND,PM2.5,5.116666667,4.472323113
20-Sep,PAINTED CANYON,Billings,ND,PM2.5,6.112820513,4.472323113
20-Oct,PAINTED CANYON,Billings,ND,PM2.5,3.992682927,4.472323113
20-Nov,PAINTED CANYON,Billings,ND,PM2.5,2.705,4.472323113
20-Dec,PAINTED CANYON,Billings,ND,PM2.5,2.541463415,4.472323113
21-Jan,PAINTED CANYON,Billings,ND,PM2.5,2.933333333,7.825467095
21-Feb,PAINTED CANYON,Billings,ND,PM2.5,2.545945946,7.825467095
21-Mar,PAINTED CANYON,Billings,ND,PM2.5,3.29,7.825467095
21-Apr,PAINTED CANYON,Billings,ND,PM2.5,4.0925,7.825467095
21-May,PAINTED CANYON,Billings,ND,PM2.5,3.116666667,7.825467095
21-Jun,PAINTED CANYON,Billings,ND,PM2.5,3.107692308,7.825467095
21-Jul,PAINTED CANYON,Billings,ND,PM2.5,15.39117647,7.825467095
21-Aug,PAINTED CANYON,Billings,ND,PM2.5,13.97560976,7.825467095
21-Sep,PAINTED CANYON,Billings,ND,PM2.5,6.775,7.825467095
21-Oct,PAINTED CANYON,Billings,ND,PM2.5,4.935714286,7.825467095
21-Nov,PAINTED CANYON,Billings,ND,PM2.5,2.6025,7.825467095
21-Dec,PAINTED CANYON,Billings,ND,PM2.5,2.875609756,7.825467095
22-Jan,PAINTED CANYON,Billings,ND,PM2.5,3.156097561,5.760838877
22-Feb,PAINTED CANYON,Billings,ND,PM2.5,4.092105263,5.760838877
22-Mar,PAINTED CANYON,Billings,ND,PM2.5,3.287804878,5.760838877
22-Apr,PAINTED CANYON,Billings,ND,PM2.5,4.194285714,5.760838877
22-May,PAINTED CANYON,Billings,ND,PM2.5,2.487804878,5.760838877
22-Jun,PAINTED CANYON,Billings,ND,PM2.5,3.68,5.760838877
22-Jul,PAINTED CANYON,Billings,ND,PM2.5,4.557142857,5.760838877
22-Aug,PAINTED CANYON,Billings,ND,PM2.5,6.838461538,5.760838877
22-Sep,PAINTED CANYON,Billings,ND,PM2.5,9.2775,5.760838877
22-Oct,PAINTED CANYON,Billings,ND,PM2.5,7.665853659,5.760838877
22-Nov,PAINTED CANYON,Billings,ND,PM2.5,5.8175,5.760838877
22-Dec,PAINTED CANYON,Billings,ND,PM2.5,4.776923077,5.760838877
23-Jan,PAINTED CANYON,Billings,ND,PM2.5,3.28,9.443713321
23-Feb,PAINTED CANYON,Billings,ND,PM2.5,4.211764706,9.443713321
23-Mar,PAINTED CANYON,Billings,ND,PM2.5,6.935714286,9.443713321
23-Apr,PAINTED CANYON,Billings,ND,PM2.5,5.02,9.443713321
23-May,PAINTED CANYON,Billings,ND,PM2.5,14.58780488,9.443713321
23-Jun,PAINTED CANYON,Billings,ND,PM2.5,8.03,9.443713321
23-Jul,PAINTED CANYON,Billings,ND,PM2.5,11.74571429,9.443713321
23-Aug,PAINTED CANYON,Billings,ND,PM2.5,8.086486486,9.443713321
23-Sep,PAINTED CANYON,Billings,ND,PM2.5,13.3775,9.443713321
23-Oct,PAINTED CANYON,Billings,ND,PM2.5,2.8025,9.443713321
23-Nov,PAINTED CANYON,Billings,ND,PM2.5,2.51025641,9.443713321
23-Dec,PAINTED CANYON,Billings,ND,PM2.5,2.2475,9.443713321
24-Jan,PAINTED CANYON,Billings,ND,PM2.5,3.43902439,5.80759319
24-Feb,PAINTED CANYON,Billings,ND,PM2.5,2.613157895,5.80759319
24-Mar,PAINTED CANYON,Billings,ND,PM2.5,3.835483871,5.80759319
24-Apr,PAINTED CANYON,Billings,ND,PM2.5,3.446666667,5.80759319
24-May,PAINTED CANYON,Billings,ND,PM2.5,5.416129032,5.80759319
24-Jun,PAINTED CANYON,Billings,ND,PM2.5,2.646666667,5.80759319
24-Sep,PAINTED CANYON,Billings,ND,PM2.5,11.93333333,5.80759319
24-Oct,PAINTED CANYON,Billings,ND,PM2.5,3.761290323,5.80759319
24-Nov,PAINTED CANYON,Billings,ND,PM2.5,3.25,5.80759319
20-Jan,LOSTWOOD NWR,Burke,ND,PM2.5,4.823809524,4.472323113
20-Feb,LOSTWOOD NWR,Burke,ND,PM2.5,3.452631579,4.472323113
20-Mar,LOSTWOOD NWR,Burke,ND,PM2.5,3.90952381,4.472323113
20-Apr,LOSTWOOD NWR,Burke,ND,PM2.5,3.732432432,4.472323113
20-May,LOSTWOOD NWR,Burke,ND,PM2.5,3.831707317,4.472323113
20-Jun,LOSTWOOD NWR,Burke,ND,PM2.5,3.25,4.472323113
20-Jul,LOSTWOOD NWR,Burke,ND,PM2.5,3.673239437,4.472323113
20-Aug,LOSTWOOD NWR,Burke,ND,PM2.5,5.950819672,4.472323113
20-Sep,LOSTWOOD NWR,Burke,ND,PM2.5,6.294029851,4.472323113
20-Oct,LOSTWOOD NWR,Burke,ND,PM2.5,4.690277778,4.472323113
20-Nov,LOSTWOOD NWR,Burke,ND,PM2.5,5.964285714,4.472323113
20-Dec,LOSTWOOD NWR,Burke,ND,PM2.5,4.172222222,4.472323113
21-Jan,LOSTWOOD NWR,Burke,ND,PM2.5,5.252054795,7.825467095
21-Feb,LOSTWOOD NWR,Burke,ND,PM2.5,4.132307692,7.825467095
21-Mar,LOSTWOOD NWR,Burke,ND,PM2.5,5.118055556,7.825467095
21-Apr,LOSTWOOD NWR,Burke,ND,PM2.5,5.157352941,7.825467095
21-May,LOSTWOOD NWR,Burke,ND,PM2.5,4.879452055,7.825467095
21-Jun,LOSTWOOD NWR,Burke,ND,PM2.5,4.208571429,7.825467095
21-Jul,LOSTWOOD NWR,Burke,ND,PM2.5,14.36029412,7.825467095
21-Aug,LOSTWOOD NWR,Burke,ND,PM2.5,18.45416667,7.825467095
21-Sep,LOSTWOOD NWR,Burke,ND,PM2.5,5.807142857,7.825467095
21-Oct,LOSTWOOD NWR,Burke,ND,PM2.5,9.370422535,7.825467095
21-Nov,LOSTWOOD NWR,Burke,ND,PM2.5,3.81641791,7.825467095
21-Dec,LOSTWOOD NWR,Burke,ND,PM2.5,4.512307692,7.825467095
22-Jan,LOSTWOOD NWR,Burke,ND,PM2.5,4.394285714,5.760838877
22-Feb,LOSTWOOD NWR,Burke,ND,PM2.5,4.63015873,5.760838877
22-Mar,LOSTWOOD NWR,Burke,ND,PM2.5,4.370833333,5.760838877
22-Apr,LOSTWOOD NWR,Burke,ND,PM2.5,4.0265625,5.760838877
22-May,LOSTWOOD NWR,Burke,ND,PM2.5,3.479166667,5.760838877
22-Jun,LOSTWOOD NWR,Burke,ND,PM2.5,5.25,5.760838877
22-Jul,LOSTWOOD NWR,Burke,ND,PM2.5,6.07260274,5.760838877
22-Aug,LOSTWOOD NWR,Burke,ND,PM2.5,7.809722222,5.760838877
22-Sep,LOSTWOOD NWR,Burke,ND,PM2.5,7.291428571,5.760838877
22-Oct,LOSTWOOD NWR,Burke,ND,PM2.5,7.1875,5.760838877
22-Nov,LOSTWOOD NWR,Burke,ND,PM2.5,5.891428571,5.760838877
22-Dec,LOSTWOOD NWR,Burke,ND,PM2.5,6.489552239,5.760838877
23-Jan,LOSTWOOD NWR,Burke,ND,PM2.5,7.590769231,9.443713321
23-Feb,LOSTWOOD NWR,Burke,ND,PM2.5,5.341538462,9.443713321
23-Mar,LOSTWOOD NWR,Burke,ND,PM2.5,8.086567164,9.443713321
23-Apr,LOSTWOOD NWR,Burke,ND,PM2.5,5.711428571,9.443713321
23-May,LOSTWOOD NWR,Burke,ND,PM2.5,16.72638889,9.443713321
23-Jun,LOSTWOOD NWR,Burke,ND,PM2.5,11.62714286,9.443713321
23-Jul,LOSTWOOD NWR,Burke,ND,PM2.5,15.20169492,9.443713321
23-Aug,LOSTWOOD NWR,Burke,ND,PM2.5,16.92926829,9.443713321
23-Sep,LOSTWOOD NWR,Burke,ND,PM2.5,21.805,9.443713321
23-Oct,LOSTWOOD NWR,Burke,ND,PM2.5,4.280487805,9.443713321
23-Nov,LOSTWOOD NWR,Burke,ND,PM2.5,4.8575,9.443713321
23-Dec,LOSTWOOD NWR,Burke,ND,PM2.5,3.407317073,9.443713321
24-Jan,LOSTWOOD NWR,Burke,ND,PM2.5,4.519047619,5.80759319
24-Feb,LOSTWOOD NWR,Burke,ND,PM2.5,4.881578947,5.80759319
24-Mar,LOSTWOOD NWR,Burke,ND,PM2.5,3.703225806,5.80759319
24-Apr,LOSTWOOD NWR,Burke,ND,PM2.5,3.706666667,5.80759319
24-May,LOSTWOOD NWR,Burke,ND,PM2.5,6.167741935,5.80759319
24-Jun,LOSTWOOD NWR,Burke,ND,PM2.5,3,5.80759319
24-Jul,LOSTWOOD NWR,Burke,ND,PM2.5,13.45,5.80759319
24-Aug,LOSTWOOD NWR,Burke,ND,PM2.5,17,5.80759319
24-Sep,LOSTWOOD NWR,Burke,ND,PM2.5,10.33,5.80759319
24-Oct,LOSTWOOD NWR,Burke,ND,PM2.5,4.674193548,5.80759319
24-Nov,LOSTWOOD NWR,Burke,ND,PM2.5,5.183333333,5.80759319
20-Jan,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,6.230630631,4.472323113
20-Feb,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,5.345714286,4.472323113
20-Mar,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,5.273043478,4.472323113
20-Apr,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,5.397142857,4.472323113
20-May,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,6.004464286,4.472323113
20-Jun,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,5.883018868,4.472323113
20-Jul,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,4.578761062,4.472323113
20-Aug,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,6.388695652,4.472323113
20-Sep,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,7.265714286,4.472323113
20-Oct,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,6.332673267,4.472323113
20-Nov,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,5.968421053,4.472323113
20-Dec,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,4.928318584,4.472323113
21-Jan,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,7.604,7.825467095
21-Feb,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,6.304054054,7.825467095
21-Mar,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,6.262820513,7.825467095
21-Apr,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,5.625675676,7.825467095
21-May,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,5.260714286,7.825467095
21-Jun,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,5.05,7.825467095
21-Jul,BISMARCK RESIDENTIAL,Burleigh,ND,PM2.5,21.79102564,7.825467095
